has_remove_from_cart,is_purchase,continent,is_new_visit,isMobile,last_add_to_cart_hour,number_of_user_actions,number_of_page_views,time_on_site,has_promo,first_add_to_cart_delay,add_to_cart_count,quick_click_count,onsite_click_count,product_click_count
False,False,Europe,True,False,22,5,11,262,True,169.665,1,2,0,1
True,True,Americas,False,False,12,4,12,360,False,17.011,1,1,0,0
False,True,Americas,False,False,8,2,14,368,True,187.896,1,0,0,0
False,False,Americas,True,True,20,3,13,143,False,118.211,1,1,0,1
False,False,Europe,True,False,10,4,13,259,False,163.179,1,3,0,0
False,False,Americas,True,False,12,5,12,168,False,164.234,1,4,0,0
False,False,Americas,True,False,14,6,11,241,False,170.37099999999995,1,3,0,2
False,False,Americas,True,False,16,3,15,444,False,20.941,2,1,0,0
False,False,Americas,False,False,18,4,14,265,False,73.01,2,2,0,0
False,False,Americas,True,False,10,4,14,290,False,34.929,2,2,0,0
False,False,Americas,True,False,12,3,15,251,False,45.19600000000001,1,1,0,1
False,False,Americas,False,False,21,3,15,193,False,72.028,1,2,0,0
False,False,Americas,True,False,19,2,17,163,False,133.262,1,1,0,0
False,False,Americas,True,False,13,7,12,133,True,28.436999999999998,4,2,0,0
False,False,Americas,False,False,16,4,15,174,False,35.341,2,2,0,0
False,False,Americas,True,False,10,6,13,373,False,32.830999999999996,2,3,0,1
False,False,Europe,True,False,8,5,14,476,True,138.70600000000002,1,2,0,1
True,False,Americas,False,False,20,5,14,710,False,228.207,1,2,0,1
False,True,Americas,False,False,10,2,17,150,False,97.25,1,1,0,0
False,False,Europe,True,False,6,4,15,397,False,69.25399999999999,2,2,0,0
False,False,Oceania,True,False,0,2,17,2029,False,1682.815,1,1,0,0
True,False,Americas,True,False,23,6,13,691,False,314.751,2,2,0,1
True,False,Americas,False,False,19,5,14,223,False,37.879,1,2,0,1
True,True,Americas,False,False,6,5,15,567,False,25.555999999999997,2,1,0,0
False,False,Americas,True,True,18,7,13,324,True,261.782,1,4,0,0
True,True,Americas,False,False,20,3,18,275,False,57.985,1,1,0,0
False,False,Americas,True,False,8,5,16,242,False,104.815,2,3,0,0
True,False,Asia,True,False,18,5,16,562,True,227.72,2,1,0,0
False,False,Americas,False,False,9,6,15,524,False,154.644,2,4,0,0
False,False,Americas,True,False,10,5,17,759,True,527.582,2,2,0,0
False,False,Americas,False,False,13,2,21,930,False,101.81299999999999,1,1,0,0
False,True,Americas,False,False,15,3,20,556,False,276.288,1,2,0,0
True,False,Americas,False,False,14,5,18,233,False,49.854,2,2,0,0
False,False,Americas,False,False,0,5,20,451,True,209.23,2,2,0,0
False,True,Americas,True,False,20,3,22,798,False,23.51,1,2,0,0
False,False,Asia,True,False,14,4,21,369,True,164.278,1,1,0,0
False,False,Americas,False,False,13,4,21,1156,True,335.8780000000001,1,1,0,1
False,False,Americas,True,False,15,4,21,600,False,83.537,2,1,0,1
False,False,Americas,True,False,18,2,24,433,False,412.21,1,1,0,0
False,False,Americas,False,False,10,10,16,253,False,214.62,2,8,0,0
False,False,Americas,True,True,16,10,16,526,False,298.163,5,4,0,1
True,False,Asia,True,False,8,4,23,569,True,110.96700000000001,1,1,0,0
False,True,Americas,False,False,8,6,21,1632,False,157.351,2,4,0,0
False,True,Americas,False,False,10,7,20,480,False,16.395,4,3,0,0
True,False,Americas,True,False,5,10,18,159,True,29.639,4,4,0,0
True,False,Americas,True,False,6,10,20,633,True,340.415,3,1,0,1
False,False,Americas,True,True,9,6,24,1090,True,179.455,2,3,0,0
False,False,Americas,True,True,18,9,21,425,True,157.92600000000004,1,4,0,3
False,False,Asia,True,True,13,13,17,638,False,496.14,6,5,0,2
False,True,Americas,False,False,9,8,22,414,False,28.851999999999997,4,4,0,0
False,True,Americas,False,False,17,5,26,934,False,40.048,2,3,0,0
True,False,Americas,True,False,8,6,26,928,False,58.44600000000001,3,2,0,0
True,True,Americas,False,False,18,6,26,1484,False,14.222000000000001,3,2,0,0
False,False,Americas,True,False,8,2,31,560,False,236.497,1,1,0,0
False,False,Americas,False,False,13,6,27,664,False,20.613000000000003,3,3,0,0
False,True,Americas,True,False,8,4,29,743,False,9.252,4,0,0,0
True,False,Americas,False,False,22,10,24,475,False,23.77,2,5,0,0
False,True,Americas,False,False,12,11,24,229,False,62.048,5,6,0,0
False,True,Americas,True,False,14,6,30,1133,False,143.655,3,3,0,0
False,True,Americas,True,False,12,8,28,543,False,231.753,3,4,0,1
False,False,Asia,True,False,23,7,32,608,False,75.598,5,2,0,0
True,True,Americas,False,False,8,9,30,1003,False,28.295,4,4,0,0
True,True,Americas,False,False,9,10,30,302,False,12.96,4,4,0,0
False,True,Americas,True,True,3,13,27,1624,True,70.00399999999999,4,4,0,0
False,True,Americas,False,False,14,4,37,870,False,233.983,2,2,0,0
False,False,Americas,True,False,15,8,34,805,False,735.6010000000001,4,2,0,2
False,True,Americas,False,False,15,10,32,1631,False,548.442,5,5,0,0
False,False,Americas,True,False,22,13,29,1651,False,47.93600000000001,3,6,2,2
False,False,Americas,False,False,8,13,29,4306,False,3698.309,1,7,0,5
False,False,Americas,True,False,8,11,32,1638,True,92.598,3,6,0,1
True,True,Americas,True,False,13,12,31,996,False,218.83,7,2,0,2
False,False,Americas,True,False,17,7,36,1464,False,186.24,3,4,0,0
False,True,Americas,False,False,9,11,34,350,False,41.577,4,6,0,1
False,False,Americas,False,False,8,13,32,1727,False,132.879,3,6,0,4
False,False,Americas,True,False,22,18,28,465,False,333.301,4,11,0,3
False,False,Africa,True,True,21,8,39,653,True,631.979,1,3,0,0
False,False,Americas,True,False,16,13,35,744,False,93.945,1,8,0,4
False,True,Americas,False,False,22,6,42,1570,False,324.655,2,2,0,2
True,False,Americas,True,False,8,12,36,1468,True,272.677,3,4,0,3
False,True,Americas,True,False,8,12,37,1143,True,186.31799999999998,3,8,0,0
False,False,Asia,True,False,23,15,35,1036,False,225.08900000000003,6,8,0,1
True,True,Americas,True,False,11,12,40,544,False,32.221,4,6,0,0
False,False,Americas,True,False,13,16,38,1760,False,81.395,8,8,0,0
False,False,Americas,False,False,7,9,45,1604,False,11.204,4,4,0,1
False,True,Americas,True,False,12,16,42,709,False,71.449,8,8,0,0
False,False,Americas,True,False,6,33,27,2043,True,27.482,2,3,0,0
False,False,Americas,True,False,20,20,44,2322,True,575.136,1,12,0,6
True,True,Americas,True,False,10,13,57,2447,True,27.854,7,1,0,0
True,True,Americas,False,False,9,16,55,2793,False,1576.1529999999998,3,7,0,4
False,False,Europe,True,False,6,47,36,716,False,231.827,2,5,0,4
True,False,Americas,False,False,9,31,73,2570,False,402.212,11,12,0,0
False,True,Americas,False,False,18,36,76,2519,False,1465.506,3,19,0,14
False,False,Asia,True,True,4,1,2,12,False,7.851,1,0,0,0
False,False,Americas,True,False,9,4,5,57,True,39.843,2,1,0,0
False,False,Americas,False,False,7,3,2,72,False,70.306,3,0,0,0
False,False,Asia,False,False,4,2,3,22,False,17.49,1,1,0,0
False,False,Americas,False,True,21,2,3,41,False,34.207,1,1,0,0
False,False,Americas,False,False,19,2,3,17,False,10.546,1,1,0,0
False,False,Americas,True,False,14,2,3,16,False,13.639000000000001,1,1,0,0
False,False,Asia,False,False,3,2,4,150,False,146.713,1,1,0,0
False,False,Americas,True,False,7,2,4,62,False,60.364,1,1,0,0
False,False,Asia,True,False,12,2,4,29,False,16.393,1,1,0,0
False,False,Americas,True,False,16,2,4,31,False,28.778000000000002,1,1,0,0
False,False,Europe,False,False,9,3,3,20,False,7.029,2,1,0,0
False,False,Asia,True,False,14,1,5,200,False,119.90899999999999,1,0,0,0
False,False,Americas,False,False,11,2,5,35,False,19.775,1,1,0,0
False,False,Americas,True,True,12,2,5,48,False,32.821999999999996,1,1,0,0
False,False,Americas,False,False,11,2,5,35,False,19.465,1,1,0,0
False,False,Europe,False,False,12,3,4,20,False,15.182,1,1,0,1
False,False,Americas,False,True,10,1,6,110,False,104.68700000000001,1,0,0,0
False,False,Americas,False,True,11,2,6,63,False,30.791,1,1,0,0
False,False,Americas,True,True,19,2,6,102,False,39.236,1,1,0,0
False,False,Americas,False,False,20,3,6,844,False,820.2860000000003,2,1,0,0
False,False,Americas,True,True,9,3,6,84,False,44.379,1,2,0,0
False,False,Americas,True,True,12,1,8,257,False,140.076,1,0,0,0
False,False,Europe,True,False,10,3,7,196,False,169.352,1,1,0,1
True,False,Americas,True,True,0,2,8,268,False,182.915,1,0,0,0
False,False,Americas,False,False,16,2,8,272,False,23.803,1,1,0,0
False,False,Americas,True,True,13,4,6,87,False,83.758,1,3,0,0
False,False,Americas,True,True,10,4,6,45,False,25.055999999999997,1,3,0,0
False,False,Europe,True,True,11,2,8,154,False,57.163999999999994,1,1,0,0
False,False,Americas,True,False,7,4,7,242,False,214.084,3,0,0,1
False,False,Americas,True,False,10,4,7,55,False,48.24,2,2,0,0
False,False,Americas,False,True,13,3,8,89,False,84.484,1,2,0,0
False,False,Americas,False,False,11,2,9,101,False,35.716,1,1,0,0
False,True,Americas,True,True,9,2,9,587,False,150.14700000000005,1,1,0,0
False,False,Americas,False,False,11,3,9,181,False,12.855,2,1,0,0
False,False,Americas,False,True,1,5,7,58,False,44.041000000000004,1,4,0,0
False,False,Americas,False,True,23,2,11,266,False,40.875,1,1,0,0
False,False,Americas,True,True,12,4,9,425,False,71.381,2,2,0,0
True,False,Americas,True,False,23,3,10,144,False,68.684,1,1,0,0
False,False,Asia,True,True,14,1,12,497,False,149.89700000000005,1,0,0,0
True,False,Americas,True,False,12,4,10,251,False,65.012,1,1,0,1
False,False,Americas,True,False,19,5,9,323,False,317.691,1,3,0,1
False,True,Americas,True,True,9,2,12,372,False,97.381,1,1,0,0
False,False,Europe,True,False,7,3,12,366,False,91.89200000000001,1,2,0,0
True,False,Europe,True,False,10,3,12,126,False,27.085,1,1,0,0
False,False,Americas,True,False,9,5,11,134,False,61.45399999999999,1,3,0,1
False,False,Americas,False,True,14,2,14,397,False,42.17,1,1,0,0
False,True,Americas,False,False,16,2,14,961,False,90.625,2,0,0,0
False,False,Americas,False,False,14,3,13,701,False,51.821999999999996,1,1,0,1
False,False,Americas,False,False,12,6,11,84,False,41.345,3,3,0,0
False,False,Asia,True,False,4,2,15,702,False,699.046,1,1,0,0
False,False,Europe,True,True,3,2,15,174,False,86.586,1,1,0,0
True,False,Asia,True,False,11,5,12,241,False,35.144,2,2,0,0
True,False,Americas,False,False,15,9,9,67,False,23.17,2,2,0,0
False,False,Americas,False,False,8,2,16,240,False,154.099,1,1,0,0
True,False,Americas,True,False,16,3,17,644,False,48.403999999999996,1,1,0,0
False,False,Europe,False,False,2,4,16,803,False,650.494,2,2,0,0
False,False,Americas,False,False,0,6,14,422,False,150.925,1,4,0,1
False,False,Europe,False,False,12,7,14,458,False,198.187,2,5,0,0
False,False,Americas,False,True,21,6,16,327,False,143.116,1,3,0,2
False,True,Americas,False,False,7,2,20,904,False,422.81,1,1,0,0
False,True,Americas,False,False,13,7,16,1914,False,32.75,3,3,0,1
False,False,Asia,False,False,7,7,16,178,False,117.54,1,4,0,2
False,False,Americas,False,False,0,8,16,321,False,91.189,2,5,0,1
False,False,Asia,True,True,23,4,20,732,False,666.05,1,2,0,1
False,True,Americas,False,False,17,3,21,1061,False,24.837,2,1,0,0
False,False,Americas,True,True,20,4,21,480,False,458.841,1,3,0,0
False,False,Americas,False,False,9,10,17,165,False,73.602,5,4,0,1
True,False,Americas,True,False,6,9,18,342,False,85.831,4,4,0,0
False,False,Americas,False,True,15,3,24,1462,False,1099.346,1,2,0,0
False,False,Americas,False,False,13,4,23,2677,False,59.075,4,0,0,0
False,False,Americas,True,False,19,6,22,857,False,46.275,1,3,0,2
False,False,Americas,False,False,12,3,25,922,False,93.189,1,2,0,0
False,False,Americas,True,False,16,5,24,463,False,442.23699999999997,1,4,0,0
True,False,Americas,True,False,11,6,23,647,False,159.417,2,2,0,0
False,True,Americas,False,True,17,6,23,1191,False,77.959,3,3,0,0
False,True,Americas,True,False,16,3,27,590,False,102.941,1,2,0,0
True,True,Americas,True,False,14,9,22,473,False,74.905,4,3,0,0
False,True,Americas,True,False,4,2,29,2766,False,105.58200000000001,1,1,0,0
False,False,Americas,False,False,4,8,24,611,False,163.47299999999996,1,5,0,2
False,False,Oceania,True,False,14,5,28,2829,False,517.132,3,1,1,0
True,False,Americas,False,False,16,5,29,879,False,624.639,1,2,0,0
True,False,Americas,False,False,7,12,23,768,False,27.849,2,0,0,0
True,False,Americas,False,False,9,6,29,381,False,35.116,1,4,0,0
False,True,Americas,True,True,18,5,31,717,False,233.137,1,4,0,0
False,False,Americas,True,False,10,7,30,464,False,258.77099999999996,3,3,0,1
False,False,Asia,True,True,23,6,32,938,False,42.43899999999999,2,4,0,0
False,False,Americas,False,False,12,4,36,1788,False,849.1610000000003,4,0,0,0
False,False,Europe,False,False,1,6,35,494,False,30.471,4,2,0,0
False,True,Americas,True,True,20,12,32,793,False,94.816,7,5,0,0
False,False,Asia,True,False,13,16,28,515,False,28.991999999999997,3,9,0,4
True,False,Americas,False,False,0,11,35,595,False,513.659,2,6,0,0
False,False,Americas,True,False,18,14,33,880,False,55.113,4,7,0,3
False,False,Americas,False,True,13,28,21,445,False,241.96,28,0,0,0
True,True,Americas,False,False,11,8,44,1505,False,937.669,2,2,0,0
False,False,Americas,True,False,18,11,43,1743,False,1053.76,4,5,0,2
False,False,Americas,True,True,23,14,41,842,False,34.989000000000004,7,7,0,0
False,False,Americas,False,False,9,20,36,489,False,93.553,5,15,0,0
False,False,Americas,True,False,19,28,46,5366,False,752.972,1,24,0,3
True,True,Americas,False,False,14,14,65,2266,False,329.3130000000001,6,6,0,0
True,True,Americas,True,False,18,21,62,1844,False,210.68200000000002,6,11,0,3
True,True,Americas,True,False,17,22,73,3774,False,572.925,7,8,0,4
True,False,Americas,False,False,15,40,77,1408,False,499.389,7,24,0,5
False,False,Americas,True,False,6,68,145,1935,False,65.598,22,33,0,13
False,False,Asia,False,False,7,1,3,158,False,146.622,1,0,0,0
False,False,Asia,True,False,9,4,11,896,False,609.821,2,1,0,1
False,False,Americas,True,False,11,11,9,59,False,15.444,1,1,0,0
True,False,Europe,True,False,1,26,71,3208,False,375.39300000000003,6,11,0,7
False,False,Asia,True,True,22,1,7,86,False,61.57100000000001,1,0,0,0
False,False,Americas,True,True,21,2,9,1879,False,1810.316,1,1,0,0
False,False,Americas,True,False,22,29,52,1398,False,701.299,7,22,0,0
False,False,Americas,True,True,8,2,9,236,False,54.666000000000004,1,1,0,0
False,False,Americas,True,True,10,4,7,1381,False,91.583,2,2,0,0
False,False,Americas,True,False,17,6,12,305,False,91.096,1,3,0,2
False,False,Americas,True,False,9,2,18,423,False,416.825,1,1,0,0
False,True,Americas,True,True,15,6,15,499,False,199.363,2,3,0,1
False,False,Americas,False,False,20,8,14,1180,False,1064.895,3,4,0,1
False,True,Asia,True,False,9,2,21,2149,False,499.836,1,1,0,0
False,True,Americas,True,False,11,6,21,567,False,11.780999999999999,3,3,0,0
False,True,Americas,True,False,17,4,23,3825,False,520.967,2,2,0,0
False,True,Americas,False,False,0,6,23,1523,False,760.6089999999997,2,4,0,0
False,False,Asia,True,False,23,12,23,390,False,26.717,6,5,0,1
False,False,Americas,True,False,9,10,30,1046,False,527.606,5,5,0,0
True,True,Americas,False,False,10,13,32,694,False,137.033,6,6,0,0
True,True,Americas,True,False,11,13,32,1538,False,471.64,4,6,0,2
True,True,Americas,True,False,10,17,44,3036,False,1445.849,3,8,0,4
False,False,Americas,False,False,9,1,2,21,False,14.867,1,0,0,0
False,False,Europe,True,False,1,1,3,40,False,17.969,1,0,0,0
False,False,Americas,False,False,10,2,2,22,False,6.829,1,1,0,0
False,False,Europe,True,False,0,2,3,309,False,145.06,1,1,0,0
False,False,Europe,True,False,4,2,3,35,False,35.459,1,1,0,0
False,False,Asia,True,False,9,2,4,199,False,183.898,1,1,0,0
False,False,Americas,True,False,12,2,4,53,False,52.53,1,1,0,0
False,False,Europe,True,False,12,2,4,94,False,59.48,1,1,0,0
False,False,Americas,False,True,17,2,4,73,False,58.744,1,1,0,0
False,False,Americas,True,False,16,2,5,232,False,139.261,2,0,0,0
False,False,Americas,True,False,12,2,5,122,False,29.430999999999997,1,1,0,0
False,False,Oceania,True,True,7,3,4,128,False,23.476999999999997,1,2,0,0
True,False,Americas,False,False,12,2,5,186,False,87.287,1,0,0,0
False,False,Europe,True,True,12,1,7,86,False,43.93600000000001,1,0,0,0
False,False,Asia,False,False,7,3,5,242,False,233.512,1,2,0,0
False,False,Americas,True,True,6,2,6,160,False,130.539,1,1,0,0
False,False,Americas,True,False,10,3,5,332,False,307.45099999999996,1,1,0,1
False,False,Americas,True,True,9,2,7,101,False,66.661,1,1,0,0
False,False,Americas,False,True,9,1,9,138,False,1.4409999999999998,1,0,0,0
False,False,Europe,True,True,11,4,6,288,False,163.69299999999996,1,2,0,1
False,False,Americas,True,False,16,2,8,235,False,88.695,1,1,0,0
False,False,Americas,True,True,11,3,7,168,False,105.40299999999999,1,2,0,0
False,False,Americas,True,False,12,3,7,275,False,270.301,1,1,0,1
False,False,Americas,False,False,7,4,6,189,False,127.071,2,2,0,0
False,False,Americas,True,True,5,2,8,125,False,115.48,1,1,0,0
False,False,Americas,False,True,0,2,8,661,False,35.98300000000001,1,1,0,0
False,False,Americas,False,False,8,4,7,172,False,128.95600000000002,1,2,0,1
False,False,Europe,True,False,15,2,9,173,False,151.334,1,1,0,0
False,False,Asia,True,True,13,2,10,294,False,98.925,1,1,0,0
False,False,Europe,True,False,7,3,9,184,False,167.38400000000001,1,2,0,0
False,False,Americas,True,True,21,2,10,169,False,32.281,1,1,0,0
False,False,Asia,False,False,4,6,7,209,False,49.86600000000001,6,0,0,0
False,False,Americas,False,False,20,3,10,422,False,131.533,1,2,0,0
False,True,Americas,False,False,5,2,11,394,False,93.43700000000001,1,1,0,0
True,False,Europe,True,True,12,6,8,166,False,38.431,3,2,0,0
False,False,Americas,False,True,20,2,12,578,False,170.62599999999995,1,1,0,0
False,False,Americas,False,False,11,4,10,257,False,188.231,2,2,0,0
True,False,Asia,True,True,6,5,9,149,False,52.745,1,3,0,0
False,False,Americas,False,True,2,5,10,291,False,30.089000000000002,1,2,0,2
False,True,Americas,False,False,14,3,13,482,False,176.972,1,1,0,1
False,False,Americas,True,True,14,3,13,624,False,231.55599999999998,1,1,0,1
True,False,Americas,True,True,22,2,14,345,False,90.928,1,0,0,0
False,False,Asia,True,False,0,5,11,502,False,254.829,5,0,0,0
False,False,Asia,True,False,11,1,16,655,False,336.92800000000005,1,0,0,0
False,True,Americas,False,False,10,4,14,614,False,255.071,2,2,0,0
False,False,Asia,True,False,20,8,10,127,False,22.107,4,2,0,2
True,False,Americas,True,True,9,6,12,665,False,570.471,1,2,0,2
False,True,Americas,True,True,14,3,16,426,False,127.678,1,1,0,1
False,True,Americas,False,False,11,3,17,562,False,300.805,1,2,0,0
False,False,Europe,False,False,2,5,15,1172,False,8.054,2,3,0,0
False,True,Americas,False,False,19,1,19,1455,False,0.0,1,0,0,0
False,False,Asia,True,True,2,6,14,495,False,91.751,2,3,0,1
True,False,Americas,True,True,19,5,16,1216,False,1122.609,1,3,0,0
False,True,Americas,False,True,11,5,16,1006,False,113.905,2,3,0,0
False,True,Americas,True,False,12,3,18,850,False,56.482,1,1,0,1
False,False,Africa,True,False,14,7,14,315,False,111.139,3,2,0,2
False,False,Asia,True,True,2,4,18,563,False,179.166,1,3,0,0
False,False,Asia,True,False,21,2,20,881,False,276.862,1,1,0,0
False,False,Americas,True,False,19,3,21,1028,False,408.971,1,2,0,0
False,False,Europe,True,False,10,5,19,258,False,220.22099999999998,2,2,0,1
